interval_id,recording_id,speaker_id,comparison_word,canonical_sequence,canonical_position,canonical_phone,audio_sha256
AN19-rec-7a4df80b4dd3a1a5a9bc:phone:3,AN19-rec-7a4df80b4dd3a1a5a9bc,AN19.ENG.em3,sane,s ey n,2,n,93d23d160c2b936ef47ba842605404b7bcc2445b2ae1a6be8585382d9447fb55
AN19-rec-7a611b6a327de843edff:phone:2,AN19-rec-7a611b6a327de843edff,AN19.ENG.em1,work,w er k,1,er,f5b3dba87d56f90c46f295db0e7a841f5485ca44b115b80705a5c9e656d34b66
AN19-rec-7a7f488109ab07111fc5:phone:2,AN19-rec-7a7f488109ab07111fc5,AN19.ENG.ef1,beak,b iy k,1,iy,f52e0aaf5e931083ea0d2879feb712fe6b516b5ff250e1f4132490fe4f240667
AN19-rec-7a7f488109ab07111fc5:phone:3,AN19-rec-7a7f488109ab07111fc5,AN19.ENG.ef1,beak,b iy k,2,k,f52e0aaf5e931083ea0d2879feb712fe6b516b5ff250e1f4132490fe4f240667
AN19-rec-7aef19d5811ad2a79266:phone:1,AN19-rec-7aef19d5811ad2a79266,AN19.ENG.ef1,rough,r ah f,0,r,b83d4adf3ed325a323402f99e4d28bb902aff35575c0f4b43769ab3110ca782b
AN19-rec-7aef19d5811ad2a79266:phone:2,AN19-rec-7aef19d5811ad2a79266,AN19.ENG.ef1,rough,r ah f,1,ah,b83d4adf3ed325a323402f99e4d28bb902aff35575c0f4b43769ab3110ca782b
AN19-rec-7afe411eab0f42860b47:phone:1,AN19-rec-7afe411eab0f42860b47,AN19.ENG.em2,gas,g ae s,0,g,451fd0cf609a7c613f583e8010acc72b93ec4c349fb848cfc60897cb71e50a81
AN19-rec-7afe411eab0f42860b47:phone:2,AN19-rec-7afe411eab0f42860b47,AN19.ENG.em2,gas,g ae s,1,ae,451fd0cf609a7c613f583e8010acc72b93ec4c349fb848cfc60897cb71e50a81
AN19-rec-7afe411eab0f42860b47:phone:3,AN19-rec-7afe411eab0f42860b47,AN19.ENG.em2,gas,g ae s,2,s,451fd0cf609a7c613f583e8010acc72b93ec4c349fb848cfc60897cb71e50a81
AN19-rec-7c03aa2c41a260472534:phone:2,AN19-rec-7c03aa2c41a260472534,AN19.ENG.em3,moan,m ow n,1,ow,7dc7207fbd99f10efcfed220fd59ac65618c507b72b0cd647994af38caf0001c
AN19-rec-7c03aa2c41a260472534:phone:3,AN19-rec-7c03aa2c41a260472534,AN19.ENG.em3,moan,m ow n,2,n,7dc7207fbd99f10efcfed220fd59ac65618c507b72b0cd647994af38caf0001c
AN19-rec-7c6278ea39c43d729403:phone:1,AN19-rec-7c6278ea39c43d729403,AN19.ENG.ef2,fin,f ih n,0,f,d3fd73c6aa65afe4c4927b791434d41b97357eb37f9db310fb0bdd0d052d872c
AN19-rec-7c6278ea39c43d729403:phone:3,AN19-rec-7c6278ea39c43d729403,AN19.ENG.ef2,fin,f ih n,2,n,d3fd73c6aa65afe4c4927b791434d41b97357eb37f9db310fb0bdd0d052d872c
AN19-rec-7c6768abe05f68976c4a:phone:1,AN19-rec-7c6768abe05f68976c4a,AN19.ENG.em1,sill,s ih l,0,s,a7443d8607075021c0ea422090c12c6854cf56896c977dad5b3d9175fcbf460c
AN19-rec-7c6768abe05f68976c4a:phone:2,AN19-rec-7c6768abe05f68976c4a,AN19.ENG.em1,sill,s ih l,1,ih,a7443d8607075021c0ea422090c12c6854cf56896c977dad5b3d9175fcbf460c
AN19-rec-7c6768abe05f68976c4a:phone:3,AN19-rec-7c6768abe05f68976c4a,AN19.ENG.em1,sill,s ih l,2,l,a7443d8607075021c0ea422090c12c6854cf56896c977dad5b3d9175fcbf460c
AN19-rec-7c968f35db3d7ff1a375:phone:1,AN19-rec-7c968f35db3d7ff1a375,AN19.ENG.em2,thick,th ih k,0,th,b366fda967660aebee733e94d245004db3a0125de9b62d28f0c373a0f5108963
AN19-rec-7c968f35db3d7ff1a375:phone:2,AN19-rec-7c968f35db3d7ff1a375,AN19.ENG.em2,thick,th ih k,1,ih,b366fda967660aebee733e94d245004db3a0125de9b62d28f0c373a0f5108963
AN19-rec-7c968f35db3d7ff1a375:phone:3,AN19-rec-7c968f35db3d7ff1a375,AN19.ENG.em2,thick,th ih k,2,k,b366fda967660aebee733e94d245004db3a0125de9b62d28f0c373a0f5108963
AN19-rec-7ca6a092704e88d2066c:phone:2,AN19-rec-7ca6a092704e88d2066c,AN19.ENG.em1,peace,p iy s,1,iy,6ab10b35d4a2a886bda8343c1102840070f8d2167455e3d1ee43a712d6df0334
AN19-rec-7ca6a092704e88d2066c:phone:3,AN19-rec-7ca6a092704e88d2066c,AN19.ENG.em1,peace,p iy s,2,s,6ab10b35d4a2a886bda8343c1102840070f8d2167455e3d1ee43a712d6df0334
AN19-rec-7cc91ff09265b06e14d2:phone:1,AN19-rec-7cc91ff09265b06e14d2,AN19.ENG.em3,path,p ae th,0,p,4f0e62d4ad7f8ef7743e1468e5c46b892dcaad48a5a523d5022958d7e4b8f5e3
AN19-rec-7cc91ff09265b06e14d2:phone:3,AN19-rec-7cc91ff09265b06e14d2,AN19.ENG.em3,path,p ae th,2,th,4f0e62d4ad7f8ef7743e1468e5c46b892dcaad48a5a523d5022958d7e4b8f5e3
AN19-rec-7d091530ef2149d0eea2:phone:1,AN19-rec-7d091530ef2149d0eea2,AN19.ENG.em1,toot,t uw t,0,t,3defc48668a31e8091bd06f1b51bca0fe69788cb887a2057fd2adaff28df8fc5
AN19-rec-7d091530ef2149d0eea2:phone:2,AN19-rec-7d091530ef2149d0eea2,AN19.ENG.em1,toot,t uw t,1,uw,3defc48668a31e8091bd06f1b51bca0fe69788cb887a2057fd2adaff28df8fc5
AN19-rec-7d091530ef2149d0eea2:phone:3,AN19-rec-7d091530ef2149d0eea2,AN19.ENG.em1,toot,t uw t,2,t,3defc48668a31e8091bd06f1b51bca0fe69788cb887a2057fd2adaff28df8fc5
AN19-rec-7d1406bc87341b431d1e:phone:2,AN19-rec-7d1406bc87341b431d1e,AN19.ENG.em2,thing,th ih ng,1,ih,02c6c667d13184acbcc2d3de361d2ba217f924042108efc7901c2d5b5c665f1d
AN19-rec-7d1406bc87341b431d1e:phone:3,AN19-rec-7d1406bc87341b431d1e,AN19.ENG.em2,thing,th ih ng,2,ng,02c6c667d13184acbcc2d3de361d2ba217f924042108efc7901c2d5b5c665f1d
AN19-rec-7d3ee8e202d6346ca4ac:phone:1,AN19-rec-7d3ee8e202d6346ca4ac,AN19.ENG.em1,young,y ah ng,0,y,eaf6ffc541344619c92cf463f01035e0c8650f73103cdd054c10a4152862bc5a
AN19-rec-7d3ee8e202d6346ca4ac:phone:2,AN19-rec-7d3ee8e202d6346ca4ac,AN19.ENG.em1,young,y ah ng,1,ah,eaf6ffc541344619c92cf463f01035e0c8650f73103cdd054c10a4152862bc5a
AN19-rec-7d3ee8e202d6346ca4ac:phone:3,AN19-rec-7d3ee8e202d6346ca4ac,AN19.ENG.em1,young,y ah ng,2,ng,eaf6ffc541344619c92cf463f01035e0c8650f73103cdd054c10a4152862bc5a
AN19-rec-7d7bfeb5d3b79fe7f57c:phone:1,AN19-rec-7d7bfeb5d3b79fe7f57c,AN19.ENG.ef2,shop,sh aa p,0,sh,8beec7860ec21c969dbcac194a94857cfe933232a8bc59228605889ff3248797
AN19-rec-7d7bfeb5d3b79fe7f57c:phone:2,AN19-rec-7d7bfeb5d3b79fe7f57c,AN19.ENG.ef2,shop,sh aa p,1,aa,8beec7860ec21c969dbcac194a94857cfe933232a8bc59228605889ff3248797
AN19-rec-7d7bfeb5d3b79fe7f57c:phone:3,AN19-rec-7d7bfeb5d3b79fe7f57c,AN19.ENG.ef2,shop,sh aa p,2,p,8beec7860ec21c969dbcac194a94857cfe933232a8bc59228605889ff3248797
AN19-rec-7dcb3b189f4213a55cc9:phone:1,AN19-rec-7dcb3b189f4213a55cc9,AN19.ENG.em2,firm,f er m,0,f,1bfcac724aa2ff45fc6e653701670b018c0352f7ebae32dc276434969bc7f25b
AN19-rec-7dcb3b189f4213a55cc9:phone:2,AN19-rec-7dcb3b189f4213a55cc9,AN19.ENG.em2,firm,f er m,1,er,1bfcac724aa2ff45fc6e653701670b018c0352f7ebae32dc276434969bc7f25b
AN19-rec-7dcb3b189f4213a55cc9:phone:3,AN19-rec-7dcb3b189f4213a55cc9,AN19.ENG.em2,firm,f er m,2,m,1bfcac724aa2ff45fc6e653701670b018c0352f7ebae32dc276434969bc7f25b
AN19-rec-7e030cea1f835e936265:phone:1,AN19-rec-7e030cea1f835e936265,AN19.ENG.em3,love,l ah v,0,l,200d828eb68ad2200624c22117dd5dd92818bddd474baa3835393d031fb9ff74
AN19-rec-7e030cea1f835e936265:phone:2,AN19-rec-7e030cea1f835e936265,AN19.ENG.em3,love,l ah v,1,ah,200d828eb68ad2200624c22117dd5dd92818bddd474baa3835393d031fb9ff74
AN19-rec-7e030cea1f835e936265:phone:3,AN19-rec-7e030cea1f835e936265,AN19.ENG.em3,love,l ah v,2,v,200d828eb68ad2200624c22117dd5dd92818bddd474baa3835393d031fb9ff74
AN19-rec-7e55d12d8118e548f9d1:phone:1,AN19-rec-7e55d12d8118e548f9d1,AN19.ENG.ef3,pup,p ah p,0,p,fafddf263ab34cf9be956e1e180663d694be8458b6a7a45818f90b690cfff54e
AN19-rec-7e55d12d8118e548f9d1:phone:2,AN19-rec-7e55d12d8118e548f9d1,AN19.ENG.ef3,pup,p ah p,1,ah,fafddf263ab34cf9be956e1e180663d694be8458b6a7a45818f90b690cfff54e
AN19-rec-7e55d12d8118e548f9d1:phone:3,AN19-rec-7e55d12d8118e548f9d1,AN19.ENG.ef3,pup,p ah p,2,p,fafddf263ab34cf9be956e1e180663d694be8458b6a7a45818f90b690cfff54e
AN19-rec-7ee06b20e9fa282d5223:phone:1,AN19-rec-7ee06b20e9fa282d5223,AN19.ENG.ef1,toot,t uw t,0,t,8424a0620792e5f01a84dfa3514bb6d75b534f44f782182a31f612816eff4ec3
AN19-rec-7ee06b20e9fa282d5223:phone:2,AN19-rec-7ee06b20e9fa282d5223,AN19.ENG.ef1,toot,t uw t,1,uw,8424a0620792e5f01a84dfa3514bb6d75b534f44f782182a31f612816eff4ec3
AN19-rec-7ee06b20e9fa282d5223:phone:3,AN19-rec-7ee06b20e9fa282d5223,AN19.ENG.ef1,toot,t uw t,2,t,8424a0620792e5f01a84dfa3514bb6d75b534f44f782182a31f612816eff4ec3
AN19-rec-7ef5f1a79737ee1f9871:phone:1,AN19-rec-7ef5f1a79737ee1f9871,AN19.ENG.em3,lame,l ey m,0,l,202655663b8d07933734cb1e65c686a96523af0105fded0030eae44c9f7d4466
AN19-rec-7ef5f1a79737ee1f9871:phone:2,AN19-rec-7ef5f1a79737ee1f9871,AN19.ENG.em3,lame,l ey m,1,ey,202655663b8d07933734cb1e65c686a96523af0105fded0030eae44c9f7d4466
AN19-rec-7ef5f1a79737ee1f9871:phone:3,AN19-rec-7ef5f1a79737ee1f9871,AN19.ENG.em3,lame,l ey m,2,m,202655663b8d07933734cb1e65c686a96523af0105fded0030eae44c9f7d4466
AN19-rec-7f00a7dd4364bbe8d151:phone:2,AN19-rec-7f00a7dd4364bbe8d151,AN19.ENG.ef2,hurl,hh er l,1,er,90a6911a320117ee9666f4201260658b409944162e8c1d4800c7a9596f24e17d
AN19-rec-7f00a7dd4364bbe8d151:phone:3,AN19-rec-7f00a7dd4364bbe8d151,AN19.ENG.ef2,hurl,hh er l,2,l,90a6911a320117ee9666f4201260658b409944162e8c1d4800c7a9596f24e17d
AN19-rec-7f38f0b7be9f1cec35e6:phone:1,AN19-rec-7f38f0b7be9f1cec35e6,AN19.ENG.ef1,shape,sh ey p,0,sh,2acde3abe476cd84f6d892343b3ba335aaaa98a94bf1e5fe8fe0bd6e110c84f5
AN19-rec-7f38f0b7be9f1cec35e6:phone:2,AN19-rec-7f38f0b7be9f1cec35e6,AN19.ENG.ef1,shape,sh ey p,1,ey,2acde3abe476cd84f6d892343b3ba335aaaa98a94bf1e5fe8fe0bd6e110c84f5
AN19-rec-7f38f0b7be9f1cec35e6:phone:3,AN19-rec-7f38f0b7be9f1cec35e6,AN19.ENG.ef1,shape,sh ey p,2,p,2acde3abe476cd84f6d892343b3ba335aaaa98a94bf1e5fe8fe0bd6e110c84f5
AN19-rec-7fdd6c731c59b6d4244a:phone:1,AN19-rec-7fdd6c731c59b6d4244a,AN19.ENG.em1,dog,d ao g,0,d,a982aae6737ee7c302b2501088315ce0d9d2de7fba2ed2361d0392b18dacaf26
AN19-rec-7fdd6c731c59b6d4244a:phone:2,AN19-rec-7fdd6c731c59b6d4244a,AN19.ENG.em1,dog,d ao g,1,ao,a982aae6737ee7c302b2501088315ce0d9d2de7fba2ed2361d0392b18dacaf26
AN19-rec-7fdd6c731c59b6d4244a:phone:3,AN19-rec-7fdd6c731c59b6d4244a,AN19.ENG.em1,dog,d ao g,2,g,a982aae6737ee7c302b2501088315ce0d9d2de7fba2ed2361d0392b18dacaf26
AN19-rec-803b9519b20fa8ffff2c:phone:1,AN19-rec-803b9519b20fa8ffff2c,AN19.ENG.ef2,rum,r ah m,0,r,9902c530f1ae5b676c7f2f8d2ff1ab30a72ed029be397164b3dbe1c06747d984
AN19-rec-803b9519b20fa8ffff2c:phone:2,AN19-rec-803b9519b20fa8ffff2c,AN19.ENG.ef2,rum,r ah m,1,ah,9902c530f1ae5b676c7f2f8d2ff1ab30a72ed029be397164b3dbe1c06747d984
AN19-rec-803b9519b20fa8ffff2c:phone:3,AN19-rec-803b9519b20fa8ffff2c,AN19.ENG.ef2,rum,r ah m,2,m,9902c530f1ae5b676c7f2f8d2ff1ab30a72ed029be397164b3dbe1c06747d984
AN19-rec-809c908a09416b93f6c6:phone:1,AN19-rec-809c908a09416b93f6c6,AN19.ENG.em2,pet,p eh t,0,p,4934db03e8ec9017570a80c5163771fc022d26ee5addfa3328c6bada827434a7
AN19-rec-809c908a09416b93f6c6:phone:2,AN19-rec-809c908a09416b93f6c6,AN19.ENG.em2,pet,p eh t,1,eh,4934db03e8ec9017570a80c5163771fc022d26ee5addfa3328c6bada827434a7
AN19-rec-809c908a09416b93f6c6:phone:3,AN19-rec-809c908a09416b93f6c6,AN19.ENG.em2,pet,p eh t,2,t,4934db03e8ec9017570a80c5163771fc022d26ee5addfa3328c6bada827434a7
AN19-rec-80beb3e0bab7fbc9c5bd:phone:1,AN19-rec-80beb3e0bab7fbc9c5bd,AN19.ENG.em1,whore,hh ao r,0,hh,2555275caf00e7fcc5fb9e848e1daffd35da33d895006a44498d240def3bbd32
AN19-rec-80beb3e0bab7fbc9c5bd:phone:3,AN19-rec-80beb3e0bab7fbc9c5bd,AN19.ENG.em1,whore,hh ao r,2,r,2555275caf00e7fcc5fb9e848e1daffd35da33d895006a44498d240def3bbd32
AN19-rec-818c2e1c7a912aabfc1b:phone:1,AN19-rec-818c2e1c7a912aabfc1b,AN19.ENG.ef1,bug,b ah g,0,b,3a8bd49c994cd0685e0844789b6fea83ef0fac47ba741e1ad94335da20167f91
AN19-rec-818c2e1c7a912aabfc1b:phone:2,AN19-rec-818c2e1c7a912aabfc1b,AN19.ENG.ef1,bug,b ah g,1,ah,3a8bd49c994cd0685e0844789b6fea83ef0fac47ba741e1ad94335da20167f91
AN19-rec-818c2e1c7a912aabfc1b:phone:3,AN19-rec-818c2e1c7a912aabfc1b,AN19.ENG.ef1,bug,b ah g,2,g,3a8bd49c994cd0685e0844789b6fea83ef0fac47ba741e1ad94335da20167f91
AN19-rec-81d3103941e454c27161:phone:1,AN19-rec-81d3103941e454c27161,AN19.ENG.ef2,was,w aa z,0,w,50b2f644c142e5ad1350a03dbd2f9817063bde7a52fafbcbf045db4639830de3
AN19-rec-81d3103941e454c27161:phone:2,AN19-rec-81d3103941e454c27161,AN19.ENG.ef2,was,w aa z,1,aa,50b2f644c142e5ad1350a03dbd2f9817063bde7a52fafbcbf045db4639830de3
AN19-rec-81e4ca3ec68c17907c40:phone:2,AN19-rec-81e4ca3ec68c17907c40,AN19.ENG.ef3,hash,hh ae sh,1,ae,cadf96c5d3d0f5a91570d1f4172dac2bbdb5f274171784937c21eac2a84e8530
AN19-rec-81e4ca3ec68c17907c40:phone:3,AN19-rec-81e4ca3ec68c17907c40,AN19.ENG.ef3,hash,hh ae sh,2,sh,cadf96c5d3d0f5a91570d1f4172dac2bbdb5f274171784937c21eac2a84e8530
AN19-rec-823890e11e5e57672849:phone:1,AN19-rec-823890e11e5e57672849,AN19.ENG.ef2,ban,b ae n,0,b,321a2e23f39e6bebe5d9c4ff72706107a43777ac2513bdb88ff3e70231323154
AN19-rec-823890e11e5e57672849:phone:2,AN19-rec-823890e11e5e57672849,AN19.ENG.ef2,ban,b ae n,1,ae,321a2e23f39e6bebe5d9c4ff72706107a43777ac2513bdb88ff3e70231323154
AN19-rec-823890e11e5e57672849:phone:3,AN19-rec-823890e11e5e57672849,AN19.ENG.ef2,ban,b ae n,2,n,321a2e23f39e6bebe5d9c4ff72706107a43777ac2513bdb88ff3e70231323154
AN19-rec-82819e1b4858e34d501e:phone:1,AN19-rec-82819e1b4858e34d501e,AN19.ENG.ef2,rim,r ih m,0,r,851141789ffcf8a4c9d1790fcf31d1673e51e93b6fb4c72b0d2aa8756a987726
AN19-rec-82819e1b4858e34d501e:phone:3,AN19-rec-82819e1b4858e34d501e,AN19.ENG.ef2,rim,r ih m,2,m,851141789ffcf8a4c9d1790fcf31d1673e51e93b6fb4c72b0d2aa8756a987726
AN19-rec-82a51df31b7e67ef63e1:phone:1,AN19-rec-82a51df31b7e67ef63e1,AN19.ENG.em1,put,p uh t,0,p,a3b6f9743d624615bbf8eadd736973b5bcc9f4a93317008f97e43dc91afa5451
AN19-rec-82a51df31b7e67ef63e1:phone:2,AN19-rec-82a51df31b7e67ef63e1,AN19.ENG.em1,put,p uh t,1,uh,a3b6f9743d624615bbf8eadd736973b5bcc9f4a93317008f97e43dc91afa5451
AN19-rec-82a51df31b7e67ef63e1:phone:3,AN19-rec-82a51df31b7e67ef63e1,AN19.ENG.em1,put,p uh t,2,t,a3b6f9743d624615bbf8eadd736973b5bcc9f4a93317008f97e43dc91afa5451
AN19-rec-82ed93b4c43e867eca94:phone:2,AN19-rec-82ed93b4c43e867eca94,AN19.ENG.em3,does,d ah z,1,ah,33226c39b34f5c93eecf8b72e88ca73713af38e04a34099e10c092414c6e998a
AN19-rec-82f88c8259eb19dc7a44:phone:1,AN19-rec-82f88c8259eb19dc7a44,AN19.ENG.ef2,put,p uh t,0,p,8cac35c7aae9108177968bbce5dd56ca1b9f914e22f05449689cb9871a2f9d48
AN19-rec-82f88c8259eb19dc7a44:phone:3,AN19-rec-82f88c8259eb19dc7a44,AN19.ENG.ef2,put,p uh t,2,t,8cac35c7aae9108177968bbce5dd56ca1b9f914e22f05449689cb9871a2f9d48
AN19-rec-831f0f3a96bdc1b89632:phone:2,AN19-rec-831f0f3a96bdc1b89632,AN19.ENG.em1,hick,hh ih k,1,ih,586c17abba157d6324166b54e894a83b698e3b094aee0fded23eaa36d79f03d3
AN19-rec-831f0f3a96bdc1b89632:phone:3,AN19-rec-831f0f3a96bdc1b89632,AN19.ENG.em1,hick,hh ih k,2,k,586c17abba157d6324166b54e894a83b698e3b094aee0fded23eaa36d79f03d3
AN19-rec-83d327edb6a2f648a9c6:phone:1,AN19-rec-83d327edb6a2f648a9c6,AN19.ENG.ef1,real,r iy l,0,r,ef04830fd64a1a186764a902e803e55993b5bdad8a2ef194dc2bcf9e8bf7ff05
AN19-rec-83d327edb6a2f648a9c6:phone:2,AN19-rec-83d327edb6a2f648a9c6,AN19.ENG.ef1,real,r iy l,1,iy,ef04830fd64a1a186764a902e803e55993b5bdad8a2ef194dc2bcf9e8bf7ff05
AN19-rec-83d327edb6a2f648a9c6:phone:3,AN19-rec-83d327edb6a2f648a9c6,AN19.ENG.ef1,real,r iy l,2,l,ef04830fd64a1a186764a902e803e55993b5bdad8a2ef194dc2bcf9e8bf7ff05
AN19-rec-841cfbfda1452698ff2b:phone:1,AN19-rec-841cfbfda1452698ff2b,AN19.ENG.em2,put,p uh t,0,p,75bcde10a9aeee810ab7767a0a7d76e6ea86e387f1b176576334437d057a04e5
AN19-rec-841cfbfda1452698ff2b:phone:2,AN19-rec-841cfbfda1452698ff2b,AN19.ENG.em2,put,p uh t,1,uh,75bcde10a9aeee810ab7767a0a7d76e6ea86e387f1b176576334437d057a04e5
AN19-rec-841cfbfda1452698ff2b:phone:3,AN19-rec-841cfbfda1452698ff2b,AN19.ENG.em2,put,p uh t,2,t,75bcde10a9aeee810ab7767a0a7d76e6ea86e387f1b176576334437d057a04e5
AN19-rec-84e986fe0fd029cd0315:phone:2,AN19-rec-84e986fe0fd029cd0315,AN19.ENG.em2,does,d ah z,1,ah,12746de28b8a9ba84511ed9fd1c63a1292583a4fb7df02b27ad5012639ec112e
AN19-rec-84e986fe0fd029cd0315:phone:3,AN19-rec-84e986fe0fd029cd0315,AN19.ENG.em2,does,d ah z,2,z,12746de28b8a9ba84511ed9fd1c63a1292583a4fb7df02b27ad5012639ec112e
AN19-rec-857cc549036967676a60:phone:2,AN19-rec-857cc549036967676a60,AN19.ENG.ef2,hung,hh ah ng,1,ah,a9373258e819d2c6066b8e78257d665533883c44588a1cc0a2298cf6396cffb3
AN19-rec-857cc549036967676a60:phone:3,AN19-rec-857cc549036967676a60,AN19.ENG.ef2,hung,hh ah ng,2,ng,a9373258e819d2c6066b8e78257d665533883c44588a1cc0a2298cf6396cffb3
AN19-rec-858bdf99be07439d3783:phone:1,AN19-rec-858bdf99be07439d3783,AN19.ENG.ef1,both,b ow th,0,b,98eec2784b4e6dbe6a70c0d96256319e9f868419154d026e4a77f42317de6a5b
AN19-rec-858bdf99be07439d3783:phone:2,AN19-rec-858bdf99be07439d3783,AN19.ENG.ef1,both,b ow th,1,ow,98eec2784b4e6dbe6a70c0d96256319e9f868419154d026e4a77f42317de6a5b
AN19-rec-858bdf99be07439d3783:phone:3,AN19-rec-858bdf99be07439d3783,AN19.ENG.ef1,both,b ow th,2,th,98eec2784b4e6dbe6a70c0d96256319e9f868419154d026e4a77f42317de6a5b
AN19-rec-85dcbdbeb28afeafe84b:phone:1,AN19-rec-85dcbdbeb28afeafe84b,AN19.ENG.ef3,work,w er k,0,w,c447d0b6e258534742b8339c3bd3015fb4130a91af33dc858bebe05fef523cad
AN19-rec-85dcbdbeb28afeafe84b:phone:2,AN19-rec-85dcbdbeb28afeafe84b,AN19.ENG.ef3,work,w er k,1,er,c447d0b6e258534742b8339c3bd3015fb4130a91af33dc858bebe05fef523cad
AN19-rec-85dcbdbeb28afeafe84b:phone:3,AN19-rec-85dcbdbeb28afeafe84b,AN19.ENG.ef3,work,w er k,2,k,c447d0b6e258534742b8339c3bd3015fb4130a91af33dc858bebe05fef523cad
AN19-rec-85fcb580b3c307f5e033:phone:1,AN19-rec-85fcb580b3c307f5e033,AN19.ENG.em3,job,jh aa b,0,jh,881ef4243332f6d20d8b02c208f3eb8454e869fb245a492db2982a0aaad59c73
AN19-rec-85fcb580b3c307f5e033:phone:2,AN19-rec-85fcb580b3c307f5e033,AN19.ENG.em3,job,jh aa b,1,aa,881ef4243332f6d20d8b02c208f3eb8454e869fb245a492db2982a0aaad59c73
AN19-rec-85fcb580b3c307f5e033:phone:3,AN19-rec-85fcb580b3c307f5e033,AN19.ENG.em3,job,jh aa b,2,b,881ef4243332f6d20d8b02c208f3eb8454e869fb245a492db2982a0aaad59c73
AN19-rec-8712f4ec8fbd539a0c1f:phone:2,AN19-rec-8712f4ec8fbd539a0c1f,AN19.ENG.ef1,cod,k aa d,1,aa,ea3bac646179f44c28b761942176c559d21b1a5aaf3ec01f67c8c403488d33b1
AN19-rec-877c461a85ced34cfb26:phone:1,AN19-rec-877c461a85ced34cfb26,AN19.ENG.em3,leg,l eh g,0,l,389d634aa8382a2daf6d26d4092e05fd795ac0c6bf504126ee320e3ed3664519
AN19-rec-877c461a85ced34cfb26:phone:2,AN19-rec-877c461a85ced34cfb26,AN19.ENG.em3,leg,l eh g,1,eh,389d634aa8382a2daf6d26d4092e05fd795ac0c6bf504126ee320e3ed3664519
AN19-rec-877c461a85ced34cfb26:phone:3,AN19-rec-877c461a85ced34cfb26,AN19.ENG.em3,leg,l eh g,2,g,389d634aa8382a2daf6d26d4092e05fd795ac0c6bf504126ee320e3ed3664519
AN19-rec-877dad2fa5fb9debde73:phone:1,AN19-rec-877dad2fa5fb9debde73,AN19.ENG.em2,young,y ah ng,0,y,aab784438cfa979c3fba2754ea1647a5dfd553dceee02715001d455456f74c72
AN19-rec-877dad2fa5fb9debde73:phone:3,AN19-rec-877dad2fa5fb9debde73,AN19.ENG.em2,young,y ah ng,2,ng,aab784438cfa979c3fba2754ea1647a5dfd553dceee02715001d455456f74c72
AN19-rec-8789a9687eee79fed3bf:phone:1,AN19-rec-8789a9687eee79fed3bf,AN19.ENG.em1,neck,n eh k,0,n,b3a2843177e4322150b4e2d1e46b35ab56cf0ac428aa5272b2d5b4e7651f4c8d
AN19-rec-8789a9687eee79fed3bf:phone:2,AN19-rec-8789a9687eee79fed3bf,AN19.ENG.em1,neck,n eh k,1,eh,b3a2843177e4322150b4e2d1e46b35ab56cf0ac428aa5272b2d5b4e7651f4c8d
AN19-rec-8789a9687eee79fed3bf:phone:3,AN19-rec-8789a9687eee79fed3bf,AN19.ENG.em1,neck,n eh k,2,k,b3a2843177e4322150b4e2d1e46b35ab56cf0ac428aa5272b2d5b4e7651f4c8d
AN19-rec-8789aa3c129ee242c1c6:phone:1,AN19-rec-8789aa3c129ee242c1c6,AN19.ENG.em1,suck,s ah k,0,s,9f655bfacc1923cb3421e89cfca72976643988c00678471ad29d9274577141c8
AN19-rec-8789aa3c129ee242c1c6:phone:2,AN19-rec-8789aa3c129ee242c1c6,AN19.ENG.em1,suck,s ah k,1,ah,9f655bfacc1923cb3421e89cfca72976643988c00678471ad29d9274577141c8
AN19-rec-8789aa3c129ee242c1c6:phone:3,AN19-rec-8789aa3c129ee242c1c6,AN19.ENG.em1,suck,s ah k,2,k,9f655bfacc1923cb3421e89cfca72976643988c00678471ad29d9274577141c8
AN19-rec-87cc880d9b4f14b4ab81:phone:1,AN19-rec-87cc880d9b4f14b4ab81,AN19.ENG.em1,give,g ih v,0,g,5621adcabd2c14016b26288589f6d92b05b3dbbc151a1a1ed47362b951d48e1b
AN19-rec-87cc880d9b4f14b4ab81:phone:3,AN19-rec-87cc880d9b4f14b4ab81,AN19.ENG.em1,give,g ih v,2,v,5621adcabd2c14016b26288589f6d92b05b3dbbc151a1a1ed47362b951d48e1b
AN19-rec-8868bd32200924c9956f:phone:1,AN19-rec-8868bd32200924c9956f,AN19.ENG.ef3,god,g aa d,0,g,44a23d380324d5a5c05231fe25d9d3102b25c7a2dd02e249619066f6bb92c539
AN19-rec-8868bd32200924c9956f:phone:2,AN19-rec-8868bd32200924c9956f,AN19.ENG.ef3,god,g aa d,1,aa,44a23d380324d5a5c05231fe25d9d3102b25c7a2dd02e249619066f6bb92c539
AN19-rec-8868bd32200924c9956f:phone:3,AN19-rec-8868bd32200924c9956f,AN19.ENG.ef3,god,g aa d,2,d,44a23d380324d5a5c05231fe25d9d3102b25c7a2dd02e249619066f6bb92c539
AN19-rec-895121085effbc89e418:phone:1,AN19-rec-895121085effbc89e418,AN19.ENG.em1,mum,m ah m,0,m,f4e7a77c9fc130cab617ba6b394d9ed4c9e04535dbd9fa0f5cffd63b9bd7a047
AN19-rec-895121085effbc89e418:phone:2,AN19-rec-895121085effbc89e418,AN19.ENG.em1,mum,m ah m,1,ah,f4e7a77c9fc130cab617ba6b394d9ed4c9e04535dbd9fa0f5cffd63b9bd7a047
